09:30:22,30.53
09:30:25,30.47
09:30:29,30.46
09:30:31,30.44
09:30:32,30.43
09:30:47,30.4
09:31:06,30.47
09:31:14,30.46
09:31:17,30.5
09:31:24,30.49
09:31:27,30.5
09:31:28,30.44
09:31:29,30.55
09:31:37,30.54
09:31:40,30.58
09:31:43,30.55
09:31:46,30.57
09:31:48,30.53
09:31:49,30.58
09:31:49,30.56
09:32:00,30.53
09:32:12,30.55
09:32:15,30.58
09:32:30,30.59
09:32:38,30.57
09:32:44,30.59
09:32:46,30.62
09:32:48,30.64
09:32:49,30.66
09:32:52,30.67
09:32:59,30.63
09:33:00,30.65
09:33:01,30.63
09:33:06,30.61
09:33:14,30.66
09:33:16,30.63
09:33:25,30.65
09:33:39,30.69
09:33:44,30.68
09:33:44,30.72
09:33:49,30.7
09:33:54,30.69
09:33:56,30.67
09:33:58,30.74
09:34:02,30.63
09:34:27,30.69
09:34:28,30.71
09:34:35,30.68
09:34:36,30.69
09:34:36,30.68
09:34:38,30.67
09:34:39,30.64
09:34:40,30.62
09:34:44,30.57
09:34:45,30.61
09:34:53,30.62
09:34:53,30.57
09:35:00,30.62
09:35:04,30.61
09:35:12,30.64
09:35:18,30.61
09:35:20,30.58
09:35:23,30.59
09:35:31,30.58
09:35:33,30.6
09:35:35,30.56
09:35:35,30.58
09:35:38,30.59
09:35:41,30.61
09:35:48,30.58
09:35:49,30.6
09:35:59,30.58
09:36:01,30.63
09:36:05,30.62
09:36:09,30.56
09:36:10,30.61
09:36:15,30.58
09:36:17,30.61
09:36:21,30.54
09:36:21,30.56
09:36:24,30.58
09:36:30,30.57
09:36:34,30.55
09:36:46,30.54
09:36:46,30.53
09:36:47,30.54
09:36:48,30.53
09:36:50,30.55
09:36:53,30.53
09:36:55,30.54
09:37:08,30.5
09:37:13,30.54
09:37:16,30.53
09:37:38,30.49
09:37:39,30.53
09:37:42,30.51
09:37:43,30.5
09:37:45,30.49
09:37:53,30.46
09:38:07,30.5
09:38:12,30.46
09:38:12,30.47
09:38:13,30.5
09:38:14,30.51
09:38:17,30.52
09:38:19,30.53
09:38:35,30.51
09:38:36,30.48
09:38:51,30.51
09:38:57,30.52
09:39:08,30.51
09:39:11,30.54
09:39:12,30.51
09:39:13,30.54
09:39:14,30.51
09:39:14,30.5
09:39:24,30.52
09:39:25,30.5
09:39:34,30.47
09:39:36,30.46
09:39:37,30.42
09:39:41,30.48
09:39:44,30.44
09:39:47,30.48
09:39:53,30.49
09:40:06,30.51
09:40:15,30.5
09:40:25,30.51
09:40:26,30.5
09:40:37,30.51
09:40:38,30.48
09:40:38,30.5
09:40:39,30.49
09:40:42,30.5
09:40:42,30.49
09:40:55,30.48
09:40:58,30.47
09:40:58,30.5
09:41:01,30.49
09:41:02,30.5
09:41:21,30.48
09:41:24,30.49
09:41:36,30.5
09:41:38,30.48
09:41:39,30.5
09:41:39,30.51
09:41:44,30.52
09:41:47,30.51
09:41:51,30.52
09:41:58,30.53
09:41:59,30.54
09:42:06,30.56
09:42:19,30.58
09:42:20,30.54
09:42:20,30.56
09:42:22,30.55
09:42:22,30.54
09:42:24,30.52
09:42:27,30.5
09:42:28,30.49
09:42:34,30.5
09:42:46,30.49
09:42:52,30.47
09:42:52,30.48
09:42:55,30.49
09:43:16,30.5
09:43:21,30.49
09:43:25,30.5
09:43:41,30.51
09:43:44,30.5
09:43:45,30.53
09:43:47,30.54
09:43:51,30.53
09:43:54,30.54
09:44:00,30.55
09:44:01,30.56
09:44:06,30.59
09:44:12,30.62
09:44:12,30.6
09:44:25,30.63
09:44:25,30.62
09:44:39,30.66
09:44:41,30.67
09:44:51,30.68
09:44:55,30.7
09:44:56,30.72
09:45:11,30.69
09:45:12,30.7
09:45:15,30.69
09:45:19,30.72
09:45:19,30.74
09:45:20,30.77
09:45:24,30.73
09:45:24,30.79
09:45:25,30.78
09:45:26,30.77
09:45:27,30.76
09:45:38,30.78
09:45:39,30.79
09:45:42,30.77
09:45:47,30.78
09:45:51,30.77
09:45:58,30.76
09:46:00,30.77
09:46:09,30.78
09:46:10,30.77
09:46:12,30.76
09:46:19,30.78
09:46:27,30.77
09:46:28,30.79
09:46:31,30.78
09:46:31,30.79
09:46:38,30.78
09:46:39,30.8
09:46:47,30.79
09:46:48,30.8
09:46:48,30.81
09:46:49,30.78
09:47:01,30.82
09:47:06,30.84
09:47:12,30.86
09:47:14,30.87
09:47:15,30.86
09:47:16,30.85
09:47:16,30.86
09:47:18,30.85
09:47:23,30.84
09:47:24,30.85
09:47:26,30.84
09:47:32,30.82
09:47:36,30.81
09:47:40,30.84
09:47:44,30.83
09:47:52,30.82
09:47:53,30.8
09:47:57,30.79
09:47:57,30.74
09:47:57,30.72
09:47:58,30.69
09:47:59,30.71
09:47:59,30.7
09:48:00,30.69
09:48:01,30.78
09:48:01,30.67
09:48:01,30.66
09:48:04,30.69
09:48:06,30.7
09:48:12,30.67
09:48:14,30.68
09:48:26,30.66
09:48:29,30.67
09:48:33,30.66
09:48:36,30.63
09:48:36,30.62
09:48:36,30.6
09:48:39,30.58
09:48:46,30.6
09:48:50,30.61
09:48:52,30.62
09:48:53,30.61
09:49:00,30.63
09:49:07,30.62
09:49:13,30.61
09:49:21,30.63
09:49:22,30.62
09:49:31,30.61
09:49:32,30.58
09:49:34,30.56
09:49:40,30.62
09:49:48,30.6
09:50:11,30.58
09:50:12,30.59
09:50:14,30.61
09:50:14,30.59
09:50:21,30.58
09:50:47,30.6
09:50:48,30.62
09:50:49,30.61
09:50:49,30.59
09:50:57,30.58
09:50:57,30.55
09:51:00,30.56
09:51:03,30.52
09:51:08,30.53
09:51:09,30.54
09:51:14,30.55
09:51:16,30.54
09:51:17,30.55
09:51:24,30.58
09:51:27,30.53
09:51:35,30.55
09:51:40,30.57
09:51:41,30.6
09:51:44,30.58
09:51:47,30.6
09:51:59,30.62
09:51:59,30.63
09:52:24,30.68
09:52:29,30.7
09:52:35,30.68
09:52:47,30.7
09:52:48,30.67
09:52:50,30.64
09:52:51,30.63
09:52:52,30.57
09:53:01,30.59
09:53:08,30.6
09:53:20,30.62
09:53:22,30.65
09:53:25,30.67
09:53:37,30.7
09:53:51,30.69
09:53:58,30.67
09:54:11,30.68
09:54:11,30.67
09:54:15,30.69
09:54:16,30.71
09:54:19,30.72
09:54:24,30.75
09:54:34,30.77
09:54:36,30.79
09:54:37,30.78
09:54:46,30.79
09:54:57,30.81
09:54:58,30.82
09:54:59,30.83
09:55:03,30.84
09:55:17,30.83
09:55:17,30.86
09:55:20,30.87
09:55:30,30.86
09:55:30,30.88
09:55:32,30.87
09:55:32,30.9
09:55:35,30.89
09:55:37,30.88
09:55:42,30.87
09:55:46,30.89
09:55:48,30.87
09:55:50,30.88
09:56:04,30.87
09:56:06,30.86
09:56:06,30.85
09:56:18,30.84
09:56:21,30.85
09:56:22,30.87
09:56:25,30.86
09:56:31,30.84
09:56:33,30.86
09:56:34,30.87
09:56:36,30.88
09:56:43,30.87
09:56:45,30.86
09:56:54,30.87
09:57:02,30.84
09:57:04,30.86
09:57:08,30.85
09:57:12,30.84
09:57:16,30.85
09:57:20,30.84
09:57:21,30.86
09:57:31,30.85
09:57:32,30.84
09:57:34,30.85
09:57:41,30.84
09:57:44,30.82
09:57:44,30.83
09:57:47,30.81
09:57:59,30.83
09:58:02,30.81
09:58:09,30.83
09:58:18,30.84
09:58:31,30.81
09:58:37,30.84
09:58:38,30.82
09:58:39,30.84
09:58:42,30.83
09:58:42,30.85
09:58:48,30.84
09:58:51,30.85
09:59:02,30.84
09:59:07,30.85
09:59:09,30.86
09:59:10,30.87
09:59:10,30.85
09:59:16,30.84
09:59:18,30.86
09:59:20,30.88
09:59:28,30.86
09:59:43,30.88
09:59:50,30.89
09:59:56,30.88
09:59:59,30.9
10:00:06,30.89
10:00:09,30.9
10:00:10,30.91
10:00:15,30.92
10:00:23,30.93
10:00:24,30.91
10:00:25,30.93
10:00:26,30.91
10:00:39,30.92
10:00:39,30.91
10:00:50,30.92
10:00:50,30.91
10:01:06,30.94
10:01:07,30.95
10:01:08,30.93
10:01:09,30.96
10:01:11,30.99
10:01:13,30.93
10:01:14,30.99
10:01:15,30.93
10:01:20,30.95
10:01:21,30.96
10:01:25,30.93
10:01:25,30.9
10:01:30,30.89
10:01:38,30.91
10:01:41,30.92
10:01:49,30.91
10:01:53,30.92
10:02:22,30.93
10:02:28,30.94
10:02:29,30.95
10:02:33,30.96
10:02:36,30.98
10:02:36,30.99
10:02:39,30.98
10:02:54,30.99
10:03:02,31.01
10:03:04,31.02
10:03:07,31.01
10:03:12,31
10:03:16,31.04
10:03:16,31.02
10:03:16,31.01
10:03:17,31.02
10:03:23,31.01
10:03:31,31.02
10:03:32,31.03
10:03:32,31.04
10:03:34,31.02
10:03:36,31.03
10:03:44,31.02
10:03:45,31.01
10:03:48,31.02
10:04:00,31.01
10:04:00,31.02
10:04:14,31.03
10:04:17,31.02
10:04:18,31.03
10:04:36,31.02
10:04:41,31.03
10:04:43,31.02
10:04:49,31.01
10:04:52,31.02
10:04:53,31.01
10:05:00,31
10:05:00,30.99
10:05:03,30.98
10:05:08,30.99
10:05:49,30.97
10:05:51,30.96
10:05:51,30.95
10:05:53,30.94
10:05:53,30.93
10:05:59,30.9
10:05:59,30.91
10:06:01,30.89
10:06:05,30.91
10:06:13,30.92
10:06:15,30.93
10:06:34,30.91
10:06:44,30.95
10:06:44,30.97
10:06:49,30.99
10:07:05,30.97
10:07:05,30.99
10:07:06,30.96
10:07:14,30.95
10:07:14,30.96
10:07:16,30.95
10:07:19,30.94
10:07:20,30.93
10:07:22,30.95
10:07:23,30.93
10:07:26,30.94
10:07:33,30.93
10:07:36,30.95
10:07:42,30.94
10:07:53,30.96
10:07:56,30.95
10:08:22,30.97
10:08:40,30.98
10:08:43,30.97
10:08:46,30.99
10:08:50,31
10:09:02,30.99
10:09:05,30.98
10:09:13,30.99
10:09:18,30.98
10:09:23,30.96
10:09:23,30.95
10:09:24,30.94
10:09:32,30.93
10:09:49,30.92
10:09:50,30.93
10:09:53,30.91
10:09:53,30.89
10:09:56,30.88
10:09:57,30.87
10:09:58,30.86
10:09:59,30.85
10:10:04,30.86
10:10:12,30.84
10:10:19,30.86
10:10:22,30.87
10:10:22,30.85
10:10:23,30.83
10:10:24,30.84
10:10:35,30.83
10:10:36,30.82
10:10:47,30.83
10:10:50,30.85
10:10:53,30.86
10:11:01,30.88
10:11:11,30.89
10:11:20,30.88
10:11:21,30.87
10:11:23,30.86
10:11:24,30.85
10:11:24,30.86
10:11:35,30.84
10:11:35,30.83
10:11:35,30.81
10:11:35,30.78
10:11:36,30.81
10:11:37,30.79
10:11:47,30.78
10:11:48,30.75
10:11:49,30.74
10:11:50,30.76
10:11:53,30.78
